Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
349,1421.300,5838.700,446.100,1760.100,4282.900,11206.100,1682.396,6243.525
350,1954.900,7307.100,446.100,1760.100,4282.900,11206.100,1818.648,6775.312
351,1780.700,5390.300,446.100,1760.100,4282.900,11206.100,1799.674,6082.806
352,1825.000,6675.300,446.100,1760.100,4282.900,11206.100,1812.337,6379.053
353,1522.700,5177.300,446.100,1760.100,4282.900,11206.100,1667.519,5778.177
354,2175.100,6274.400,446.100,1760.100,4282.900,11206.100,1921.309,6026.288
355,1538.300,5889.700,446.100,1760.100,4282.900,11206.100,1729.805,5957.994
356,3162.300,7479.500,446.100,1760.100,4282.900,11206.100,2446.052,6718.747
357,1715.400,6716.000,446.100,1760.100,4282.900,11206.100,2080.726,6717.374
358,2139.100,5532.300,446.100,1760.100,4282.900,11206.100,2109.913,6124.837
359,1496.900,6655.500,446.100,1760.100,4282.900,11206.100,1803.407,6390.168
360,1533.800,5213.300,446.100,1760.100,4282.900,11206.100,1668.603,5801.734
361,1439.700,7834.400,446.100,1760.100,4282.900,11206.100,1554.152,6818.067
362,1579.700,5140.900,446.100,1760.100,4282.900,11206.100,1566.926,5979.484
363,2269.700,8698.700,446.100,1760.100,4282.900,11206.100,1918.313,7339.092
364,1566.200,5208.300,446.100,1760.100,4282.900,11206.100,1742.256,6273.696
365,2259.500,6402.400,446.100,1760.100,4282.900,11206.100,2000.878,6338.048
366,1595.800,4994.900,446.100,1760.100,4282.900,11206.100,1798.339,5666.474
367,2704.700,5955.300,446.100,1760.100,4282.900,11206.100,2251.520,5810.887
368,1592.900,5547.600,446.100,1760.100,4282.900,11206.100,1922.210,5679.243
369,1994.400,5124.600,446.100,1760.100,4282.900,11206.100,1958.305,5401.922
370,1853.200,6880.000,446.100,1760.100,4282.900,11206.100,1905.752,6140.961
371,2579.000,5464.700,446.100,1760.100,4282.900,11206.100,2242.376,5802.830
372,1548.600,5898.300,446.100,1760.100,4282.900,11206.100,1895.488,5850.565
373,1574.900,5246.100,446.100,1760.100,4282.900,11206.100,1735.194,5548.333
374,1440.600,5368.700,446.100,1760.100,4282.900,11206.100,1587.897,5458.516
375,1837.500,6658.900,446.100,1760.100,4282.900,11206.100,1712.699,6058.708
376,2017.500,5366.900,446.100,1760.100,4282.900,11206.100,1865.099,5712.804
377,1552.500,5110.500,446.100,1760.100,4282.900,11206.100,1708.800,5411.652
378,1878.100,5228.100,446.100,1760.100,4282.900,11206.100,1793.450,5319.876
379,1513.500,6007.600,446.100,1760.100,4282.900,11206.100,1653.475,5663.738
380,1581.500,5498.600,446.100,1760.100,4282.900,11206.100,1617.487,5581.169
381,2293.900,5757.800,446.100,1760.100,4282.900,11206.100,1955.694,5669.485
382,1609.000,5182.300,446.100,1760.100,4282.900,11206.100,1782.347,5425.892
383,1528.200,8558.400,446.100,1760.100,4282.900,11206.100,1655.273,6992.146
384,1568.100,5116.000,446.100,1760.100,4282.900,11206.100,1611.687,6054.073
385,2150.300,6300.000,446.100,1760.100,4282.900,11206.100,1880.993,6177.037
386,1529.200,5091.900,446.100,1760.100,4282.900,11206.100,1705.097,5634.468
387,1753.500,5685.500,446.100,1760.100,4282.900,11206.100,1729.298,5659.984
388,1478.200,5178.400,446.100,1760.100,4282.900,11206.100,1603.749,5419.192
389,1912.900,6130.500,446.100,1760.100,4282.900,11206.100,1758.325,5774.846
390,1492.400,5332.400,446.100,1760.100,4282.900,11206.100,1625.362,5553.623
391,2348.000,5749.800,446.100,1760.100,4282.900,11206.100,1986.681,5651.712
392,1721.400,5887.300,446.100,1760.100,4282.900,11206.100,1854.041,5769.506
393,2132.900,7017.600,446.100,1760.100,4282.900,11206.100,1993.470,6393.553
394,1469.400,6801.600,446.100,1760.100,4282.900,11206.100,1731.435,6597.576
395,1913.600,5527.500,446.100,1760.100,4282.900,11206.100,1822.518,6062.538
396,1826.400,8213.800,446.100,1760.100,4282.900,11206.100,1824.459,7138.169
397,2108.100,7556.100,446.100,1760.100,4282.900,11206.100,1966.279,7347.135
398,2663.600,11634.100,446.100,1760.100,4282.900,11634.100,2314.940,9490.617
399,2970.200,8460.000,446.100,1760.100,4282.900,11634.100,2642.570,8975.309
400,2214.900,5841.300,446.100,1760.100,4282.900,11634.100,2428.735,7408.304
401,1999.200,5426.700,446.100,1760.100,4282.900,11634.100,2213.967,6417.502
402,1549.700,5412.500,446.100,1760.100,4282.900,11634.100,1881.834,5915.001
403,2262.900,7098.100,446.100,1760.100,4282.900,11634.100,2072.367,6506.551
404,2328.700,8088.300,446.100,1760.100,4282.900,11634.100,2200.533,7297.425
405,2558.700,7453.400,446.100,1760.100,4282.900,11634.100,2379.617,7375.413
406,1888.900,6610.100,446.100,1760.100,4282.900,11634.100,2134.258,6992.756
407,1515.300,6362.800,446.100,1760.100,4282.900,11634.100,1824.779,6677.778
408,1915.100,4332.100,446.100,1760.100,4282.900,11634.100,1869.940,5504.939
409,1106.400,3579.300,446.100,1760.100,4282.900,11634.100,1488.170,4542.120
410,1187.400,5399.000,446.100,1760.100,4282.900,11634.100,1337.785,4970.560
411,1235.200,3634.700,446.100,1760.100,4282.900,11634.100,1286.492,4302.630
412,1115.700,3915.500,446.100,1760.100,4282.900,11634.100,1201.096,4109.065
413,1497.200,4137.900,446.100,1760.100,4282.900,11634.100,1349.148,4123.482
414,1120.600,4148.100,446.100,1760.100,4282.900,11634.100,1234.874,4135.791
415,1535.200,6408.000,446.100,1760.100,4282.900,11634.100,1385.037,5271.896
416,3119.100,5382.600,446.100,1760.100,4282.900,11634.100,2252.069,5327.248
417,1150.200,4110.800,446.100,1760.100,4282.900,11634.100,1701.134,4719.024
418,1756.500,4541.500,446.100,1760.100,4282.900,11634.100,1728.817,4630.262
419,1074.900,3762.700,446.100,1760.100,4282.900,11634.100,1401.859,4196.481
420,1107.100,5070.400,446.100,1760.100,4282.900,11634.100,1254.479,4633.440
421,1138.400,3802.700,446.100,1760.100,4282.900,11634.100,1196.440,4218.070
422,1022.200,3904.200,446.100,1760.100,4282.900,11634.100,1109.320,4061.135
423,1375.000,4227.700,446.100,1760.100,4282.900,11634.100,1242.160,4144.418
424,1072.200,3556.900,446.100,1760.100,4282.900,11634.100,1157.180,3850.659
425,1047.600,3683.400,446.100,1760.100,4282.900,11634.100,1102.390,3767.029
426,1183.500,4011.000,446.100,1760.100,4282.900,11634.100,1142.945,3889.015
427,1069.800,3594.900,446.100,1760.100,4282.900,11634.100,1106.372,3741.957
428,1054.300,4609.300,446.100,1760.100,4282.900,11634.100,1080.336,4175.629
429,1575.500,3612.200,446.100,1760.100,4282.900,11634.100,1327.918,3893.914
430,1084.300,3607.400,446.100,1760.100,4282.900,11634.100,1206.109,3750.657
431,1221.800,4091.400,446.100,1760.100,4282.900,11634.100,1213.955,3921.029
432,1698.700,3614.200,446.100,1760.100,4282.900,11634.100,1456.327,3767.614
433,1107.000,3596.100,446.100,1760.100,4282.900,11634.100,1281.664,3681.857
434,1671.100,4389.100,446.100,1760.100,4282.900,11634.100,1476.382,4035.479
435,1667.500,3970.300,446.100,1760.100,4282.900,11634.100,1571.941,4002.889
436,1083.400,4042.000,446.100,1760.100,4282.900,11634.100,1327.670,4022.445
437,1380.400,5522.800,446.100,1760.100,4282.900,11634.100,1354.035,4772.622
438,1100.300,3829.300,446.100,1760.100,4282.900,11634.100,1227.168,4300.961
439,1060.700,3717.600,446.100,1760.100,4282.900,11634.100,1143.934,4009.281
440,1067.100,3979.600,446.100,1760.100,4282.900,11634.100,1105.517,3994.440
441,1081.500,3921.000,446.100,1760.100,4282.900,11634.100,1093.508,3957.720
442,1163.800,3600.600,446.100,1760.100,4282.900,11634.100,1128.654,3779.160
443,1129.500,3828.900,446.100,1760.100,4282.900,11634.100,1129.077,3804.030
444,1337.700,4327.400,446.100,1760.100,4282.900,11634.100,1233.389,4065.715
445,1241.200,4877.700,446.100,1760.100,4282.900,11634.100,1237.294,4471.708
446,1505.400,4889.900,446.100,1760.100,4282.900,11634.100,1371.347,4680.804
447,1385.200,4536.400,446.100,1760.100,4282.900,11634.100,1378.274,4608.602
448,1508.500,5357.800,446.100,1760.100,4282.900,11634.100,1443.387,4983.201
449,1521.400,4853.800,446.100,1760.100,4282.900,11634.100,1482.393,4918.500
450,2465.700,6710.400,446.100,1760.100,4282.900,11634.100,1974.047,5814.450
451,1675.100,5155.300,446.100,1760.100,4282.900,11634.100,1824.573,5484.875
452,2193.500,6160.200,446.100,1760.100,4282.900,11634.100,2009.037,5822.538
453,1542.800,5170.700,446.100,1760.100,4282.900,11634.100,1775.918,5496.619
454,1650.000,6772.300,446.100,1760.100,4282.900,11634.100,1712.959,6134.459
455,1529.300,5051.400,446.100,1760.100,4282.900,11634.100,1621.130,5592.930
456,1534.000,6605.000,446.100,1760.100,4282.900,11634.100,1577.565,6098.965
457,1560.700,5131.000,446.100,1760.100,4282.900,11634.100,1569.132,5614.982
458,1766.900,5761.400,446.100,1760.100,4282.900,11634.100,1668.016,5688.191
459,1534.500,5202.000,446.100,1760.100,4282.900,11634.100,1601.258,5445.096
460,2934.200,7087.200,446.100,1760.100,4282.900,11634.100,2267.729,6266.148
461,1709.800,5197.600,446.100,1760.100,4282.900,11634.100,1988.765,5731.874
462,2925.200,6161.400,446.100,1760.100,4282.900,11634.100,2456.982,5946.637
463,1480.400,5659.700,446.100,1760.100,4282.900,11634.100,1968.691,5803.168
464,2148.300,6178.500,446.100,1760.100,4282.900,11634.100,2058.496,5990.834
465,1459.600,5619.900,446.100,1760.100,4282.900,11634.100,1759.048,5805.367
466,1571.800,6047.200,446.100,1760.100,4282.900,11634.100,1665.424,5926.284
467,2411.500,7206.300,446.100,1760.100,4282.900,11634.100,2038.462,6566.292
468,2968.900,7143.000,446.100,1760.100,4282.900,11634.100,2503.681,6854.646
469,1445.700,5520.900,446.100,1760.100,4282.900,11634.100,1974.690,6187.773
470,1727.200,5694.000,446.100,1760.100,4282.900,11634.100,1850.945,5940.886
471,1400.400,5783.400,446.100,1760.100,4282.900,11634.100,1625.673,5862.143
472,1931.700,6457.300,446.100,1760.100,4282.900,11634.100,1778.686,6159.722
473,1495.100,5574.700,446.100,1760.100,4282.900,11634.100,1636.893,5867.211
474,2551.000,5164.900,446.100,1760.100,4282.900,11634.100,2093.947,5516.055
475,1756.400,6532.100,446.100,1760.100,4282.900,11634.100,1925.173,6024.078
476,1425.400,4664.900,446.100,1760.100,4282.900,11634.100,1675.287,5344.489
477,1419.600,5593.600,446.100,1760.100,4282.900,11634.100,1547.443,5469.044
478,2355.000,5230.800,446.100,1760.100,4282.900,11634.100,1951.222,5349.922
479,1590.100,5762.400,446.100,1760.100,4282.900,11634.100,1770.661,5556.161
480,1993.800,5095.500,446.100,1760.100,4282.900,11634.100,1882.230,5325.831
481,1359.500,5085.000,446.100,1760.100,4282.900,11634.100,1620.865,5205.415
482,2374.900,4917.100,446.100,1760.100,4282.900,11634.100,1997.883,5061.258
483,1450.100,5433.300,446.100,1760.100,4282.900,11634.100,1723.991,5247.279
484,2100.800,5130.300,446.100,1760.100,4282.900,11634.100,1912.396,5188.789
485,1543.900,5451.900,446.100,1760.100,4282.900,11634.100,1728.148,5320.345
486,1618.000,4801.200,446.100,1760.100,4282.900,11634.100,1673.074,5060.772
487,1485.200,5030.500,446.100,1760.100,4282.900,11634.100,1579.137,5045.636
488,1857.700,5692.900,446.100,1760.100,4282.900,11634.100,1718.418,5369.268
489,1425.300,5116.200,446.100,1760.100,4282.900,11634.100,1571.859,5242.734
490,1364.200,4963.400,446.100,1760.100,4282.900,11634.100,1468.030,5103.067
491,1416.900,4605.300,446.100,1760.100,4282.900,11634.100,1442.465,4854.184
492,1783.800,4959.900,446.100,1760.100,4282.900,11634.100,1613.132,4907.042
493,1445.400,4796.200,446.100,1760.100,4282.900,11634.100,1529.266,4851.621
494,1430.300,5647.500,446.100,1760.100,4282.900,11634.100,1479.783,5249.560
495,1567.600,5466.800,446.100,1760.100,4282.900,11634.100,1523.692,5358.180
496,1450.800,5095.600,446.100,1760.100,4282.900,11634.100,1487.246,5226.890
497,1429.400,5220.100,446.100,1760.100,4282.900,11634.100,1458.323,5223.495
498,1488.000,5069.800,446.100,1760.100,4282.900,11634.100,1473.161,5146.648
499,1499.300,6494.900,446.100,1760.100,4282.900,11634.100,1486.231,5820.774
500,1458.400,5426.100,446.100,1760.100,4282.900,11634.100,1472.315,5623.437
501,1278.800,5000.700,446.100,1760.100,4282.900,11634.100,1375.558,5312.068
502,2036.100,5087.900,446.100,1760.100,4282.900,11634.100,1705.829,5199.984
503,1335.300,4941.800,446.100,1760.100,4282.900,11634.100,1520.564,5070.892
504,2270.200,6971.100,446.100,1760.100,4282.900,11634.100,1895.382,6020.996
505,1412.500,4875.500,446.100,1760.100,4282.900,11634.100,1653.941,5448.248
506,2428.700,4942.500,446.100,1760.100,4282.900,11634.100,2041.321,5195.374
507,1297.400,4654.700,446.100,1760.100,4282.900,11634.100,1669.360,4925.037
508,1396.600,5173.200,446.100,1760.100,4282.900,11634.100,1532.980,5049.119
509,1513.500,4770.800,446.100,1760.100,4282.900,11634.100,1523.240,4909.959
510,1557.200,5564.200,446.100,1760.100,4282.900,11634.100,1540.220,5237.080
511,1447.600,4787.500,446.100,1760.100,4282.900,11634.100,1493.910,5012.290
512,1355.800,6523.900,446.100,1760.100,4282.900,11634.100,1424.855,5768.095
513,1471.700,4852.900,446.100,1760.100,4282.900,11634.100,1448.278,5310.497
514,1475.700,5319.400,446.100,1760.100,4282.900,11634.100,1461.989,5314.949
515,1544.700,4988.400,446.100,1760.100,4282.900,11634.100,1503.344,5151.674
516,1337.400,4651.500,446.100,1760.100,4282.900,11634.100,1420.372,4901.587
517,1698.000,5307.800,446.100,1760.100,4282.900,11634.100,1559.186,5104.694
518,1461.800,4617.900,446.100,1760.100,4282.900,11634.100,1510.493,4861.297
519,1732.600,5036.300,446.100,1760.100,4282.900,11634.100,1621.547,4948.798
520,1386.700,4708.000,446.100,1760.100,4282.900,11634.100,1504.123,4828.399
521,1353.100,7035.100,446.100,1760.100,4282.900,11634.100,1428.612,5931.750
522,1506.400,4659.700,446.100,1760.100,4282.900,11634.100,1467.506,5295.725
523,1604.800,5941.300,446.100,1760.100,4282.900,11634.100,1536.153,5618.512
524,1414.600,4833.500,446.100,1760.100,4282.900,11634.100,1475.376,5226.006
525,1368.500,4786.100,446.100,1760.100,4282.900,11634.100,1421.938,5006.053
526,1986.500,4635.800,446.100,1760.100,4282.900,11634.100,1704.219,4820.927
527,1428.500,5015.900,446.100,1760.100,4282.900,11634.100,1566.360,4918.413
528,1561.800,4952.800,446.100,1760.100,4282.900,11634.100,1564.080,4935.607
529,1472.600,5235.000,446.100,1760.100,4282.900,11634.100,1518.340,5085.303
530,1828.200,5403.100,446.100,1760.100,4282.900,11634.100,1673.270,5244.202
531,1501.900,5345.800,446.100,1760.100,4282.900,11634.100,1587.585,5295.001
532,1407.100,6069.600,446.100,1760.100,4282.900,11634.100,1497.342,5682.300
533,1973.800,6209.300,446.100,1760.100,4282.900,11634.100,1735.571,5945.800
534,1823.200,5088.200,446.100,1760.100,4282.900,11634.100,1779.386,5517.000
535,1428.700,5065.600,446.100,1760.100,4282.900,11634.100,1604.043,5291.300
536,1323.700,4673.100,446.100,1760.100,4282.900,11634.100,1463.871,4982.200
537,1472.300,4827.800,446.100,1760.100,4282.900,11634.100,1468.086,4905.000
538,1384.100,5322.800,446.100,1760.100,4282.900,11634.100,1426.093,5113.900
539,1580.300,5163.900,446.100,1760.100,4282.900,11634.100,1503.196,5138.900
540,1512.900,4765.400,446.100,1760.100,4282.900,11634.100,1508.048,4952.150
541,1433.800,4892.600,446.100,1760.100,4282.900,11634.100,1470.924,4922.375
542,1665.700,4546.900,446.100,1760.100,4282.900,11634.100,1568.312,4734.638
543,1367.500,4766.800,446.100,1760.100,4282.900,11634.100,1467.906,4750.719
544,2122.100,5164.800,446.100,1760.100,4282.900,11634.100,1795.003,4957.759
545,1454.400,5195.300,446.100,1760.100,4282.900,11634.100,1624.702,5076.530
546,2967.100,7796.700,446.100,1760.100,4282.900,11634.100,2295.901,6436.615
547,2263.100,7466.200,446.100,1760.100,4282.900,11634.100,2279.500,6951.407
548,2135.000,54471.100,446.100,1760.100,4282.900,54471.100,2207.250,30711.254
549,4016.800,8215.100,446.100,1760.100,4282.900,54471.100,3112.025,19463.177
550,2484.000,7754.200,446.100,1760.100,4282.900,54471.100,2798.013,13608.688
551,2361.700,9026.500,446.100,1760.100,4282.900,54471.100,2579.856,11317.594
552,1763.400,4814.400,446.100,1760.100,4282.900,54471.100,2171.628,8065.997
553,1452.800,7952.700,446.100,1760.100,4282.900,54471.100,1812.214,8009.349
554,1140.600,3836.000,446.100,1760.100,4282.900,54471.100,1476.407,5922.674
555,1207.300,2534.800,446.100,1760.100,4282.900,54471.100,1341.854,4228.737
556,707.000,3864.500,446.100,1760.100,4282.900,54471.100,1024.427,4046.619
557,1829.400,3119.000,446.100,1760.100,4282.900,54471.100,1426.913,3582.809
558,628.100,2534.900,446.100,1760.100,4282.900,54471.100,1027.507,3058.855
559,586.300,1988.000,446.100,1760.100,4282.900,54471.100,806.903,2523.427
560,535.900,1706.200,446.100,1706.200,4282.900,54471.100,671.402,2114.814
561,529.100,2319.400,446.100,1706.200,4282.900,54471.100,600.251,2217.107
562,524.500,1809.200,446.100,1706.200,4282.900,54471.100,562.375,2013.153
563,710.000,2529.500,446.100,1706.200,4282.900,54471.100,636.188,2271.327
564,513.200,1751.100,446.100,1706.200,4282.900,54471.100,574.694,2011.213
565,475.900,1617.000,446.100,1617.000,4282.900,54471.100,525.297,1814.107
566,436.700,1850.900,436.700,1617.000,4282.900,54471.100,480.998,1832.503
567,700.500,2426.500,436.700,1617.000,4282.900,54471.100,590.749,2129.502
568,521.100,1665.500,436.700,1617.000,4282.900,54471.100,555.925,1897.501
569,620.300,1763.800,436.700,1617.000,4282.900,54471.100,588.112,1830.650
570,460.800,1606.600,436.700,1606.600,4282.900,54471.100,524.456,1718.625
571,434.300,1579.500,434.300,1579.500,4282.900,54471.100,479.378,1649.063
572,427.100,1591.800,427.100,1579.500,4282.900,54471.100,453.239,1620.431
573,452.300,1644.700,427.100,1579.500,4282.900,54471.100,452.770,1632.566
574,516.800,1636.100,427.100,1579.500,4282.900,54471.100,484.785,1634.333
575,461.100,1710.100,427.100,1579.500,4282.900,54471.100,472.942,1672.216
576,487.100,1596.500,427.100,1579.500,4282.900,54471.100,480.021,1634.358
577,434.800,1581.300,427.100,1579.500,4282.900,54471.100,457.411,1607.829
578,437.500,1533.700,427.100,1533.700,4282.900,54471.100,447.455,1570.765
579,435.800,1587.100,427.100,1533.700,4282.900,54471.100,441.628,1578.932
580,452.400,2160.900,427.100,1533.700,4282.900,54471.100,447.014,1869.916
581,643.600,1669.600,427.100,1533.700,4282.900,54471.100,545.307,1769.758
582,467.400,1657.900,427.100,1533.700,4282.900,54471.100,506.353,1713.829
583,436.600,1553.100,427.100,1533.700,4282.900,54471.100,471.477,1633.465
584,421.800,1544.400,421.800,1533.700,4282.900,54471.100,446.638,1588.932
585,418.800,1538.100,418.800,1533.700,4282.900,54471.100,432.719,1563.516
586,419.600,1519.900,418.800,1519.900,4282.900,54471.100,426.160,1541.708
587,461.000,1561.200,418.800,1519.900,4282.900,54471.100,443.580,1551.454
588,482.900,1876.000,418.800,1519.900,4282.900,54471.100,463.240,1713.727
589,562.900,1716.000,418.800,1519.900,4282.900,54471.100,513.070,1714.864
590,461.000,1574.700,418.800,1519.900,4282.900,54471.100,487.035,1644.782
591,448.600,1539.700,418.800,1519.900,4282.900,54471.100,467.817,1592.241
592,480.400,1723.700,418.800,1519.900,4282.900,54471.100,474.109,1657.970
593,454.300,1663.300,418.800,1519.900,4282.900,54471.100,464.204,1660.635
594,448.800,1783.900,418.800,1519.900,4282.900,54471.100,456.502,1722.268
595,752.600,1824.500,418.800,1519.900,4282.900,54471.100,604.551,1773.384
596,540.500,1759.700,418.800,1519.900,4282.900,54471.100,572.526,1766.542
597,448.200,1595.500,418.800,1519.900,4282.900,54471.100,510.363,1681.021
598,482.100,1711.800,418.800,1519.900,4282.900,54471.100,496.231,1696.410
599,489.400,1555.500,418.800,1519.900,4282.900,54471.100,492.816,1625.955
600,435.400,1599.600,418.800,1519.900,4282.900,54471.100,464.108,1612.778
601,1005.800,2000.200,418.800,1519.900,4282.900,54471.100,734.954,1806.489
602,512.300,1738.400,418.800,1519.900,4282.900,54471.100,623.627,1772.444
603,444.500,1631.700,418.800,1519.900,4282.900,54471.100,534.063,1702.072
604,500.300,1750.100,418.800,1519.900,4282.900,54471.100,517.182,1726.086
605,486.100,1762.000,418.800,1519.900,4282.900,54471.100,501.641,1744.043
606,510.600,1944.300,418.800,1519.900,4282.900,54471.100,506.120,1844.172
607,576.200,2142.800,418.800,1519.900,4282.900,54471.100,541.160,1993.486
608,616.900,1996.500,418.800,1519.900,4282.900,54471.100,579.030,1994.993
609,534.400,1803.900,418.800,1519.900,4282.900,54471.100,556.715,1899.446
610,522.200,1827.500,418.800,1519.900,4282.900,54471.100,539.458,1863.473
611,523.300,1819.500,418.800,1519.900,4282.900,54471.100,531.379,1841.487
612,582.600,1865.500,418.800,1519.900,4282.900,54471.100,556.989,1853.493
613,603.100,1834.600,418.800,1519.900,4282.900,54471.100,580.045,1844.047
614,512.600,1848.900,418.800,1519.900,4282.900,54471.100,546.322,1846.473
615,500.600,1740.100,418.800,1519.900,4282.900,54471.100,523.461,1793.287
616,518.100,1734.100,418.800,1519.900,4282.900,54471.100,520.781,1763.693
617,496.000,1934.100,418.800,1519.900,4282.900,54471.100,508.390,1848.897
618,631.800,1998.500,418.800,1519.900,4282.900,54471.100,570.095,1923.698
619,553.300,2237.900,418.800,1519.900,4282.900,54471.100,561.698,2080.799
620,585.400,2241.800,418.800,1519.900,4282.900,54471.100,573.549,2161.300
621,562.400,2005.100,418.800,1519.900,4282.900,54471.100,567.974,2083.200
622,557.300,2260.700,418.800,1519.900,4282.900,54471.100,562.637,2171.950
623,721.500,2339.900,418.800,1519.900,4282.900,54471.100,642.069,2255.925
624,811.100,2791.000,418.800,1519.900,4282.900,54471.100,726.584,2523.462
625,622.300,2013.400,418.800,1519.900,4282.900,54471.100,674.442,2268.431
626,603.000,2007.100,418.800,1519.900,4282.900,54471.100,638.721,2137.766
627,805.800,2138.600,418.800,1519.900,4282.900,54471.100,722.261,2138.183
628,580.300,2021.700,418.800,1519.900,4282.900,54471.100,651.280,2079.941
629,1023.200,2445.000,418.800,1519.900,4282.900,54471.100,837.240,2262.471
630,673.100,2555.600,418.800,1519.900,4282.900,54471.100,755.170,2409.035
631,754.700,2912.900,418.800,1519.900,4282.900,54471.100,754.935,2660.968
632,677.000,2294.900,418.800,1519.900,4282.900,54471.100,715.968,2477.934
633,665.100,2380.500,418.800,1519.900,4282.900,54471.100,690.534,2429.217
634,713.000,2365.000,418.800,1519.900,4282.900,54471.100,701.767,2397.108
635,644.900,2510.900,418.800,1519.900,4282.900,54471.100,673.333,2454.004
636,763.800,2730.000,418.800,1519.900,4282.900,54471.100,718.567,2592.002
637,648.300,2343.300,418.800,1519.900,4282.900,54471.100,683.433,2467.651
638,780.300,2376.800,418.800,1519.900,4282.900,54471.100,731.867,2422.226
639,742.900,2811.100,418.800,1519.900,4282.900,54471.100,737.383,2616.663
640,774.100,2665.900,418.800,1519.900,4282.900,54471.100,755.742,2641.281
641,682.400,2318.500,418.800,1519.900,4282.900,54471.100,719.071,2479.891
642,696.400,2809.800,418.800,1519.900,4282.900,54471.100,707.735,2644.845
643,1031.200,3737.600,418.800,1519.900,4282.900,54471.100,869.468,3191.223
644,697.800,2877.500,418.800,1519.900,4282.900,54471.100,783.634,3034.361
645,776.800,2651.400,418.800,1519.900,4282.900,54471.100,780.217,2842.881
646,649.300,2849.000,418.800,1519.900,4282.900,54471.100,714.758,2845.940
647,1811.300,3443.800,418.800,1519.900,4282.900,54471.100,1263.029,3144.870
648,832.700,3341.000,418.800,1519.900,4282.900,54471.100,1047.865,3242.935
649,892.000,4260.300,418.800,1519.900,4282.900,54471.100,969.932,3751.618
650,1014.300,4425.300,418.800,1519.900,4282.900,54471.100,992.116,4088.459
651,962.600,3049.100,418.800,1519.900,4282.900,54471.100,977.358,3568.779
652,889.900,3612.500,418.800,1519.900,4282.900,54471.100,933.629,3590.640
653,968.100,5561.900,418.800,1519.900,4282.900,54471.100,950.865,4576.270
654,1006.600,3134.300,418.800,1519.900,4282.900,54471.100,978.732,3855.285
655,954.600,3911.400,418.800,1519.900,4282.900,54471.100,966.666,3883.342
656,1058.500,3731.500,418.800,1519.900,4282.900,54471.100,1012.583,3807.421
657,1016.000,3337.200,418.800,1519.900,4282.900,54471.100,1014.292,3572.311
658,1005.100,3555.200,418.800,1519.900,4282.900,54471.100,1009.696,3563.755
659,1102.200,4709.400,418.800,1519.900,4282.900,54471.100,1055.948,4136.578
660,1028.700,3190.400,418.800,1519.900,4282.900,54471.100,1042.324,3663.489
661,916.400,3527.300,418.800,1519.900,4282.900,54471.100,979.362,3595.394
662,925.900,3709.700,418.800,1519.900,4282.900,54471.100,952.631,3652.547
663,952.200,3088.600,418.800,1519.900,4282.900,54471.100,952.415,3370.574
664,900.500,3103.800,418.800,1519.900,4282.900,54471.100,926.458,3237.187
665,871.400,3729.000,418.800,1519.900,4282.900,54471.100,898.929,3483.093
666,953.100,3108.000,418.800,1519.900,4282.900,54471.100,926.014,3295.547
667,867.700,3042.200,418.800,1519.900,4282.900,54471.100,896.857,3168.873
668,868.800,3076.100,418.800,1519.900,4282.900,54471.100,882.829,3122.487
669,1036.700,3775.200,418.800,1519.900,4282.900,54471.100,959.764,3448.843
670,988.900,3049.900,418.800,1519.900,4282.900,54471.100,974.332,3249.372
671,968.700,3066.600,418.800,1519.900,4282.900,54471.100,971.516,3157.986
672,1142.100,3277.500,418.800,1519.900,4282.900,54471.100,1056.808,3217.743
673,960.800,3067.500,418.800,1519.900,4282.900,54471.100,1008.804,3142.621
674,917.200,3008.300,418.800,1519.900,4282.900,54471.100,963.002,3075.461
675,950.800,3359.500,418.800,1519.900,4282.900,54471.100,956.901,3217.480
676,1121.000,3300.900,418.800,1519.900,4282.900,54471.100,1038.951,3259.190
677,937.200,3242.600,418.800,1519.900,4282.900,54471.100,988.075,3250.895
678,906.500,3513.100,418.800,1519.900,4282.900,54471.100,947.288,3381.998
679,888.400,3170.500,418.800,1519.900,4282.900,54471.100,917.844,3276.249
680,954.500,3125.700,418.800,1519.900,4282.900,54471.100,936.172,3200.974
681,887.300,3285.600,418.800,1519.900,4282.900,54471.100,911.736,3243.287
682,897.900,3117.500,418.800,1519.900,4282.900,54471.100,904.818,3180.394
683,919.900,3210.300,418.800,1519.900,4282.900,54471.100,912.359,3195.347
684,944.400,3135.900,418.800,1519.900,4282.900,54471.100,928.379,3165.623
685,1275.500,5024.700,418.800,1519.900,4282.900,54471.100,1101.940,4095.162
686,1039.500,3583.700,418.800,1519.900,4282.900,54471.100,1070.720,3839.431
687,1006.100,3250.800,418.800,1519.900,4282.900,54471.100,1038.410,3545.115
688,956.600,3057.200,418.800,1519.900,4282.900,54471.100,997.505,3301.158
689,903.200,3204.000,418.800,1519.900,4282.900,54471.100,950.352,3252.579
690,970.300,3089.600,418.800,1519.900,4282.900,54471.100,960.326,3171.089
691,1099.700,4118.800,418.800,1519.900,4282.900,54471.100,1030.013,3644.945
692,918.500,3641.100,418.800,1519.900,4282.900,54471.100,974.257,3643.022
